action,comment,condition,episode_seq,finish,ice_tower_mission_order,ice_tower_stage,increment,is_reward_mail,operator,quest_category,quest_status,quest_type,resouce_key_string,reward_qty,reward_seq,reward_type,start,_key
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 350초 동안 있기",questIsRewarded(401307),4,350,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,4000,,C,0,401308
AFTER_PLAY,"[하늘에서 하늘하늘]
보너스타임에 400초 동안 있기",questIsRewarded(401308),4,400,,,#bonusTimePlayTime,,MAX,0,1,NORMAL,1play,1,215,S,0,401309
AFTER_PLAY,"[포기를 모르는 쿠키]
1000초 동안 달리기",questIsRewarded(401409),4,1000,,,#playTime,,MAX,0,1,NORMAL,1play,1,,G,0,401400
AFTER_PLAY,"[포기를 모르는 쿠키]
30초 동안 달리기",,4,30,,,#playTime,,MAX,0,1,NORMAL,1play,500,,C,0,401401
AFTER_PLAY,"[포기를 모르는 쿠키]
60초 동안 달리기",questIsRewarded(401401),4,60,,,#playTime,,MAX,0,1,NORMAL,1play,1000,,C,0,401402
AFTER_PLAY,"[포기를 모르는 쿠키]
100초 동안 달리기",questIsRewarded(401402),4,100,,,#playTime,,MAX,0,1,NORMAL,1play,1500,,C,0,401403
AFTER_PLAY,"[포기를 모르는 쿠키]
200초 동안 달리기",questIsRewarded(401403),4,200,,,#playTime,,MAX,0,1,NORMAL,1play,3000,,C,0,401404
AFTER_PLAY,"[포기를 모르는 쿠키]
300초 동안 달리기",questIsRewarded(401404),4,300,,,#playTime,,MAX,0,1,NORMAL,1play,3,213,S,0,401405
AFTER_PLAY,"[포기를 모르는 쿠키]
400초 동안 달리기",questIsRewarded(401405),4,400,,,#playTime,,MAX,0,1,NORMAL,1play,3000,,C,0,401406
AFTER_PLAY,"[포기를 모르는 쿠키]
500초 동안 달리기",questIsRewarded(401406),4,500,,,#playTime,,MAX,0,1,NORMAL,1play,3500,,C,0,401407
AFTER_PLAY,"[포기를 모르는 쿠키]
600초 동안 달리기",questIsRewarded(401407),4,600,,,#playTime,,MAX,0,1,NORMAL,1play,4000,,C,0,401408
AFTER_PLAY,"[포기를 모르는 쿠키]
800초 동안 달리기",questIsRewarded(401408),4,800,,,#playTime,,MAX,0,1,NORMAL,1play,1,215,S,0,401409
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 10개 먹기",questIsRewarded(401505),4,10,,,#largeEnergyJelly,,MAX,0,0,NORMAL,1play,1,,G,0,401500
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 5개 먹기",,4,5,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,401501
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 6개 먹기",questIsRewarded(401501),4,6,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,401502
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 7개 먹기",questIsRewarded(401502),4,7,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,401503
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 8개 먹기",questIsRewarded(401503),4,8,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,1,215,S,0,401504
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 9개 먹기",questIsRewarded(401504),4,9,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,401505
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 22번 하기",questIsRewarded(401607),4,22,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,,G,0,401600
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 3번 하기",,4,3,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2,213,S,0,401601
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 6번 하기",questIsRewarded(401601),4,6,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1000,,C,0,401602
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 9번 하기",questIsRewarded(401602),4,9,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,401603
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 12번 하기",questIsRewarded(401603),4,12,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2000,,C,0,401604
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 15번 하기",questIsRewarded(401604),4,15,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2500,,C,0,401605
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 18번 하기",questIsRewarded(401605),4,18,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,401606
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 20번 하기",questIsRewarded(401606),4,20,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,215,S,0,401607
AFTER_PLAY,"[코인 마니아]
50000코인 획득하기",questIsRewarded(401709),4,50000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,,G,0,401700
AFTER_PLAY,"[코인 마니아]
2000코인 획득하기",,4,2000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,500,,C,0,401701
AFTER_PLAY,"[코인 마니아]
4000코인 획득하기",questIsRewarded(401701),4,4000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1000,,C,0,401702
AFTER_PLAY,"[코인 마니아]
6000코인 획득하기",questIsRewarded(401702),4,6000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2,213,S,0,401703
AFTER_PLAY,"[코인 마니아]
8000코인 획득하기",questIsRewarded(401703),4,8000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,401704
AFTER_PLAY,"[코인 마니아]
10000코인 획득하기",questIsRewarded(401704),4,10000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2500,,C,0,401705
AFTER_PLAY,"[코인 마니아]
15000코인 획득하기",questIsRewarded(401705),4,15000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,401706
AFTER_PLAY,"[코인 마니아]
20000코인 획득하기",questIsRewarded(401706),4,20000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3500,,C,0,401707
AFTER_PLAY,"[코인 마니아]
30000코인 획득하기",questIsRewarded(401707),4,30000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,215,S,0,401708
AFTER_PLAY,"[코인 마니아]
40000코인 획득하기",questIsRewarded(401708),4,40000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,4500,,C,0,401709
AFTER_PLAY,"[엄청난 점수다]
점수 1억점 획득하기",questIsRewarded(401813),4,100000000,,,#score,,MAX,0,1,NORMAL,1play,1,,G,0,401800
AFTER_PLAY,"[엄청난 점수다]
점수 100만점 획득하기",,4,1000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401801
AFTER_PLAY,"[엄청난 점수다]
점수 300만점 획득하기",questIsRewarded(401801),4,3000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401802
AFTER_PLAY,"[엄청난 점수다]
점수 500만점 획득하기",questIsRewarded(401802),4,5000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,401803
AFTER_PLAY,"[엄청난 점수다]
점수 1000만점 획득하기",questIsRewarded(401803),4,10000000,,,#score,,MAX,0,1,NORMAL,1play,1,853,S,0,401804
AFTER_PLAY,"[엄청난 점수다]
점수 1500만점 획득하기",questIsRewarded(401804),4,15000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401805
AFTER_PLAY,"[엄청난 점수다]
점수 2000만점 획득하기",questIsRewarded(401805),4,20000000,,,#score,,MAX,0,1,NORMAL,1play,3,213,S,0,401806
AFTER_PLAY,"[엄청난 점수다]
점수 3000만점 획득하기",questIsRewarded(401806),4,30000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401807
AFTER_PLAY,"[엄청난 점수다]
점수 4000만점 획득하기",questIsRewarded(401807),4,40000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401808
AFTER_PLAY,"[엄청난 점수다]
점수 5000만점 획득하기",questIsRewarded(401808),4,50000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,401809
AFTER_PLAY,"[엄청난 점수다]
점수 6000만점 획득하기",questIsRewarded(401809),4,60000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401810
AFTER_PLAY,"[엄청난 점수다]
점수 7000만점 획득하기",questIsRewarded(401810),4,70000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401811
AFTER_PLAY,"[엄청난 점수다]
점수 8000만점 획득하기",questIsRewarded(401811),4,80000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401812
AFTER_PLAY,"[엄청난 점수다]
점수 9000만점 획득하기",questIsRewarded(401812),4,90000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,401813
AFTER_PLAY,"[좋은 경험이었다]
경험치 20000 획득하기",questIsRewarded(401906),4,20000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,,G,0,401900
AFTER_PLAY,"[좋은 경험이었다]
경험치 1000 획득하기",,4,1000,,,#earnedExp,,MAX,0,1,NORMAL,1play,500,,C,0,401901
AFTER_PLAY,"[좋은 경험이었다]
경험치 2000 획득하기",questIsRewarded(401901),4,2000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1000,,C,0,401902
AFTER_PLAY,"[좋은 경험이었다]
경험치 4000 획득하기",questIsRewarded(401902),4,4000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2,213,S,0,401903
AFTER_PLAY,"[좋은 경험이었다]
경험치 8000 획득하기",questIsRewarded(401903),4,8000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2000,,C,0,401904
AFTER_PLAY,"[좋은 경험이었다]
경험치 12000 획득하기",questIsRewarded(401904),4,12000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,215,S,0,401905
AFTER_PLAY,"[좋은 경험이었다]
경험치 16000 획득하기",questIsRewarded(401905),4,16000,,,#earnedExp,,MAX,0,1,NORMAL,1play,3000,,C,0,401906
UPGRADE_TREASURE,"[실패해도 괜찮아]
강화 10번 실패하기",after(401) AND !#success,0,10,,,1,,ADD,0,1,NORMAL,accrue,1,,G,0,402
AFTER_PLAY,"[탐험을 떠나볼까]
8번째 스테이지 가기",questIsRewarded(402006) AND #maxThemeId >= 408,4,1,,,1,,SET,0,1,NORMAL,1play,1,,G,0,402000
AFTER_PLAY,"[탐험을 떠나볼까]
2번째 스테이지 가기",#maxThemeId >= 402,4,1,,,1,,SET,0,1,NORMAL,1play,500,,C,0,402001
AFTER_PLAY,"[탐험을 떠나볼까]
3번째 스테이지 가기",questIsRewarded(402001) AND #maxThemeId >= 403,4,1,,,1,,SET,0,1,NORMAL,1play,2,213,S,0,402002
AFTER_PLAY,"[탐험을 떠나볼까]
4번째 스테이지 가기",questIsRewarded(402002) AND #maxThemeId >= 404,4,1,,,1,,SET,0,1,NORMAL,1play,1500,,C,0,402003
AFTER_PLAY,"[탐험을 떠나볼까]
5번째 스테이지 가기",questIsRewarded(402003) AND #maxThemeId >= 405,4,1,,,1,,SET,0,1,NORMAL,1play,2000,,C,0,402004
AFTER_PLAY,"[탐험을 떠나볼까]
6번째 스테이지 가기",questIsRewarded(402004) AND #maxThemeId >= 406,4,1,,,1,,SET,0,1,NORMAL,1play,2500,,C,0,402005
AFTER_PLAY,"[탐험을 떠나볼까]
7번째 스테이지 가기",questIsRewarded(402005) AND #maxThemeId >= 407,4,1,,,1,,SET,0,1,NORMAL,1play,1,215,S,0,402006
AFTER_PLAY,"[점프킹]
점프 100000번 하기",after(402106),4,100000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,,G,0,402100
AFTER_PLAY,"[점프킹]
점프 1,000번 하기",,4,1000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,402101
AFTER_PLAY,"[점프킹]
점프 5000번 하기",after(402101),4,5000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,402102
AFTER_PLAY,"[점프킹]
점프 10000번 하기",after(402102),4,10000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2,213,S,0,402103
AFTER_PLAY,"[점프킹]
점프 20000번 하기",after(402103),4,20000,,,#totalJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,402104
AFTER_PLAY,"[점프킹]
점프 40000번 하기",after(402104),4,40000,,,#totalJump,,ADD,0,1,NORMAL,accrue,5000,,C,0,402105
AFTER_PLAY,"[점프킹]
점프 50000번 하기",after(402105),4,50000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,402106
AFTER_PLAY,"[쩜프킹]
2단 점프 100000번 하기",after(402206),4,100000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,,G,0,402200
AFTER_PLAY,"[쩜프킹]
2단 점프 1000번 하기",,4,1000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,402201
AFTER_PLAY,"[쩜프킹]
2단 점프 5000번 하기",after(402201),4,5000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,402202
AFTER_PLAY,"[쩜프킹]
2단 점프 10000번 하기",after(402202),4,10000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,3000,,C,0,402203
AFTER_PLAY,"[쩜프킹]
2단 점프 20000번 하기",after(402203),4,20000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,402204
AFTER_PLAY,"[쩜프킹]
2단 점프 40000번 하기",after(402204),4,40000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,402205
AFTER_PLAY,"[쩜프킹]
2단 점프 50000번 하기",after(402205),4,50000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,402206
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 10000초 동안 하기",after(402309),4,10000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,,G,0,402300
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 500초 동안 하기",,4,500,,,#slideTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,402301
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 1000초 동안 하기",after(402301),4,1000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,402302
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 2000초 동안 하기",after(402302),4,2000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,402303
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 4000초 동안 하기",after(402303),4,4000,,,#slideTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,402304
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 5000초 동안 하기",after(402304),4,5000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,402305
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 6000초 동안 하기",after(402305),4,6000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,402306
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 7000초 동안 하기",after(402306),4,7000,,,#slideTime,,ADD,0,1,NORMAL,accrue,7000,,C,0,402307
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 8000초 동안 하기",after(402307),4,8000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,215,S,0,402308
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 9000초 동안 하기",after(402308),4,9000,,,#slideTime,,ADD,0,1,NORMAL,accrue,9000,,C,0,402309
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 1000000개 먹기",after(402406),4,1000000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,,G,0,402400
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 50000개 먹기",,4,50000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1000,,C,0,402401
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 100000개 먹기",after(402401),4,100000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,2,213,S,0,402402
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 200000개 먹기",after(402402),4,200000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,3000,,C,0,402403
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 300000개 먹기",after(402403),4,300000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,6000,,C,0,402404
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 400000개 먹기",after(402404),4,400000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,5000,,C,0,402405
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 500000개 먹기",after(402405),4,500000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,215,S,0,402406
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 1000000개 먹기",after(402506),4,1000000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,402500
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 50000개 먹기",,4,50000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,402501
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 100000개 먹기",after(402501),4,100000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,402502
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 200000개 먹기",after(402502),4,200000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,402503
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 300000개 먹기",after(402503),4,300000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,402504
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 400000개 먹기",after(402504),4,400000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,402505
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 500000개 먹기",after(402505),4,500000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,402506
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 1000000개 먹기",after(402606),4,1000000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,402600
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 25000개 먹기",,4,25000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,402601
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 50000개 먹기",after(402601),4,50000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,402602
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 100000개 먹기",after(402602),4,100000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,402603
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 200000개 먹기",after(402603),4,200000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,402604
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 400000개 먹기",after(402604),4,400000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,402605
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 500000개 먹기",after(402605),4,500000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,402606
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 10000개 먹기",after(402709),4,10000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,402700
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 500개 먹기",,4,500,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,402701
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 1000개 먹기",after(402701),4,1000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,402702
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 2000개 먹기",after(402702),4,2000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,402703
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 4000개 먹기",after(402703),4,4000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,3,213,S,0,402704
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 5000개 먹기",after(402704),4,5000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,5000,,C,0,402705
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 6000개 먹기",after(402705),4,6000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,402706
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 7000개 먹기",after(402706),4,7000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,7000,,C,0,402707
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 8000개 먹기",after(402707),4,8000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,402708
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 9000개 먹기",after(402708),4,9000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,9000,,C,0,402709
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 100000개 파괴하기",after(402806),4,100000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,402800
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 1000개 파괴하기",,4,1000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2,213,S,0,402801
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 5000개 파괴하기",after(402801),4,5000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,402802
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 10000개 파괴하기",after(402802),4,10000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,402803
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 20000개 파괴하기",after(402803),4,20000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,402804
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 40000개 파괴하기",after(402804),4,40000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,402805
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 50000개 파괴하기",after(402805),4,50000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,402806
AFTER_PLAY,"[존재감 마이너스]
장애물 100000개 통과하기",after(402906),4,100000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,402900
AFTER_PLAY,"[존재감 마이너스]
장애물 1000개 통과하기",,4,1000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1000,,C,0,402901
AFTER_PLAY,"[존재감 마이너스]
장애물 5000개 통과하기",after(402901),4,5000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,402902
AFTER_PLAY,"[존재감 마이너스]
장애물 10000개 통과하기",after(402902),4,10000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,402903
AFTER_PLAY,"[존재감 마이너스]
장애물 20000개 통과하기",after(402903),4,20000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,402904
AFTER_PLAY,"[존재감 마이너스]
장애물 40000개 통과하기",after(402904),4,40000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,402905
AFTER_PLAY,"[존재감 마이너스]
장애물 60000개 통과하기",after(402905),4,60000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,402906
UPGRADE_TREASURE,"[실패해도 괜찮아]
강화 15번 실패하기",after(402) AND !#success,0,15,,,1,,ADD,0,1,NORMAL,accrue,1,,G,0,403
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 1000번 부딪히기",after(403006),4,1000,,,#collision,,ADD,0,1,NORMAL,accrue,1,,G,0,403000
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 50번 부딪히기",,4,50,,,#collision,,ADD,0,1,NORMAL,accrue,3,213,S,0,403001
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 100번 부딪히기",after(403001),4,100,,,#collision,,ADD,0,1,NORMAL,accrue,2000,,C,0,403002
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 200번 부딪히기",after(403002),4,200,,,#collision,,ADD,0,1,NORMAL,accrue,6000,,C,0,403003
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 300번 부딪히기",after(403003),4,300,,,#collision,,ADD,0,1,NORMAL,accrue,4000,,C,0,403004
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 400번 부딪히기",after(403004),4,400,,,#collision,,ADD,0,1,NORMAL,accrue,5000,,C,0,403005
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 500번 부딪히기",after(403005),4,500,,,#collision,,ADD,0,1,NORMAL,accrue,1,215,S,0,403006
AFTER_PLAY,"[번지킹]
구멍에 1000번 빠지기",after(403106),4,1000,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1,,G,0,403100
AFTER_PLAY,"[번지킹]
구멍에 50번 빠지기",,4,50,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1000,,C,0,403101
AFTER_PLAY,"[번지킹]
구멍에 100번 빠지기",after(403101),4,100,,,#fallToHole,,ADD,0,1,NORMAL,accrue,2000,,C,0,403102
AFTER_PLAY,"[번지킹]
구멍에 200번 빠지기",after(403102),4,200,,,#fallToHole,,ADD,0,1,NORMAL,accrue,6000,,C,0,403103
AFTER_PLAY,"[번지킹]
구멍에 300번 빠지기",after(403103),4,300,,,#fallToHole,,ADD,0,1,NORMAL,accrue,4000,,C,0,403104
AFTER_PLAY,"[번지킹]
구멍에 400번 빠지기",after(403104),4,400,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1,215,S,0,403105
AFTER_PLAY,"[번지킹]
구멍에 500번 빠지기",after(403105),4,500,,,#fallToHole,,ADD,0,1,NORMAL,accrue,6000,,C,0,403106
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 1000번 가기",after(403206),4,1000,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,1,,G,0,403200
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 50번 가기",,4,50,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,403201
